id,author
1203,Shiqi Gao
1204,Fuminori Okuya
1205,Yoshihiro Kawahara
1206,Yoshimasa Tsuruoka
1207,Conor Durkan
1208,Artur Bekasov
1209,Iain Murray
1210,George Papamakarios
1211,Wendelin Böhmer
1212,Tabish Rashid
1213,Shimon Whiteson
1214,Anna Choromanska
1215,Benjamin Cowen
1216,Sadhana Kumaravel
1217,Ronny Luss
1218,Mattia Rigotti
1219,Irina Rish
1220,Brian Kingsbury
1221,Paolo DiAchille
1222,Viatcheslav Gurev
1223,Ravi Tejwani
1224,Djallel Bouneffouf
1225,Tian Lin
1226,Yu Zhu
1227,Claudia Shi
1228,David M. Blei
1229,Victor Veitch
1230,Jiehua Chen
1231,Piotr Skowron
1232,Manuel Sorge
1233,Juntao Chen
1234,Quanyan Zhu
1235,Brian Gaudet
1236,Roberto Furfaro
1237,Richard Linares
1238,Pingchuan Ma
1239,Stavros Petridis
1240,Maja Pantic
1241,Yuyu Zhang
1242,Xinshi Chen
1243,Yuan Yang
1244,Arun Ramamurthy
1245,Bo Li
1246,Yuan Qi
1247,Le Song
1248,Vincent Guigues
1249,Koen Helwegen
1250,James Widdicombe
1251,Lukas Geiger
1252,Zechun Liu
1253,Kwang-Ting Cheng
1254,Roeland Nusselder
1255,Hemant Kumar Aggarwal
1256,Merry P. Mani
1257,Mathews Jacob
1258,Yuanbo Nie
1259,Eric C. Kerrigan
1260,Dougal J. Sutherland
1261,Younjoo Seo
1262,Andreas Loukas
1263,Nathanaël Perraudin
1264,Christopher Tosh
1265,Daniel Hsu
1266,Simon Michalowsky
1267,Bahman Gharesifard
1268,Christian Ebenbauer
1269,Nicola Capece
1270,Francesco Banterle
1271,Paolo Cignoni
1272,Fabio Ganovelli
1273,Roberto Scopigno
1274,Ugo Erra
1275,Leonid Keselman
1276,Julian Barreiro-Gomez
1277,Tyrone E. Duncan
1278,Hamidou Tembine
1279,Michael van Hartskamp
1280,Sergio Consoli
1281,Wim Verhaegh
1282,Milan Petković
1283,Anja van de Stolpe
1284,Philip John Gorinski
1285,Honghan Wu
1286,Claire Grover
1287,Richard Tobin
1288,Conn Talbot
1289,Heather Whalley
1290,Cathie Sudlow
1291,William Whiteley
1292,Beatrice Alex
1293,Hermina Petric Maretic
1294,Mireille EL Gheche
1295,Giovanni Chierchia
1296,Pascal Frossard
1297,Eilon Sheetrit
1298,Anna Shtok
1299,Oren Kurland
1300,Zhongyang Li
1301,Tongfei Chen
1302,Benjamin Van Durme
1303,László Kudela
1304,Stefan Kollmannsberger
1305,Umut Almac
1306,Ernst Rank
1307,David Calhas
1308,Enrique Romero
1309,Rui Henriques
1310,Nitin Jain
1311,Adrish Banerjee
1312,Yeting Li
1313,Haiming Chen
1314,Xiaolan Zhang
1315,Lingqi Zhang
1316,Abbas Rashidi
1317,Yong-Cheol Lee
1318,Changbum R. Ahn
1319,Xavier Fontaine
1320,Quentin Berthet
1321,Ivan Geffner
1322,Joseph Y. Halpern
1323,Zhuolin Yang
1324,Pin-Yu Chen
1325,Dawn Song
1326,Keith M. Smith
1327,Oscar J. Romero
1328,Sushma A. Akoju
1329,Sajad Daei
1330,Farzan Haddadi
1331,Arash Amini
1332,Martin Lotz
1333,Ilias Chalkidis
1334,Ion Androutsopoulos
1335,Nikolaos Aletras
1336,Alexander Robertson
1337,Luca Maria Aiello
1338,Daniele Quercia
1339,Andrea Munari
1340,Federico Clazzer
1341,Manos Fergadiotis
1342,Prodromos Malakasiotis
1343,Shie Mannor
1344,Nikola Ljubešić
1345,Darja Fišer
1346,Tomaž Erjavec
1347,Feargus Pendlebury
1348,Fabio Pierazzi
1349,Roberto Jordaney
1350,Johannes Kinder
1351,Lorenzo Cavallaro
1352,Akshay Degwekar
1353,Preetum Nakkiran
1354,Vinod Vaikuntanathan
1355,Subhra Mazumdar
1356,Sushmita Ruj
1357,C. Wetterich
1358,Jesse Beisegel
1359,Carolin Denkert
1360,Ekkehard Köhler
1361,Matjaž Krnc
1362,Nevena Pivač
1363,Robert Scheffler
1364,Martin Strehler
1365,Grzegorz Chrupała
1366,Afra Alishahi
1367,Peng-Cheng Lin
1368,Wan-Lei Zhao
1369,Eric Arazo
1370,Diego Ortego
1371,Paul Albert
1372,Noel E. O'Connor
1373,Kevin McGuinness
1374,Mohammed Nabeel
1375,Mohammed Ashraf
1376,Vassos Soteriou
1377,Anubhavnidhi Abhashkumar
1378,Aaron Gember-Jacobson
1379,Aditya Akella
1380,Adrià Arbués-Sangüesa
1381,Coloma Ballester
1382,Gloria Haro
1383,Bingzhen Wei
1384,Mingxuan Wang
1385,Junyang Lin
1386,Xu Sun
1387,Yifan Hu
1388,Yefeng Zheng
1389,Angeline Yasodhara
1390,Mamatha Bhat
1391,Anna Goldenberg
1392,Niels Hellinga
1393,Vlado Menkovski
1394,Donghyun Kim
1395,Sarah Adel Bargal
1396,Jianming Zhang
1397,Stan Sclaroff
1398,Minh N. Vu
1399,Truc D. Nguyen
1400,NhatHai Phan
1401,Ralucca Gera
1402,My T. Thai
1403,Yu Chen
1404,Yuexiang Li
1405,Jiawei Chen
1406,Ayan Kumar Bhunia
1407,Perla Sai Raj Kishore
1408,Pranay Mukherjee
1409,Abhirup Das
1410,Partha Pratim Roy
1411,Jacob Abernethy
1412,Kevin A. Lai
1413,Andre Wibisono
1414,Mohammadreza Kasaei
1415,Nuno Lau
1416,Artur Pereira
1417,Marcel Wild
1418,Yuntao Liu
1419,Yong Dou
1420,Ruochun Jin
1421,Rongchun Li
1422,Tuomas Kynkäänniemi
1423,Tero Karras
1424,Samuli Laine
1425,Jaakko Lehtinen
1426,Timo Aila
1427,Yuanlong Li
1428,Linsen Dong
1429,Xin Zhou
1430,Yonggang Wen
1431,Kyle Guan
1432,Roger D. Soberanis-Mukul
1433,Shadi Albarqouni
1434,Nassir Navab
1435,Vien Minh Nguyen-Thanh
1436,Lu Trong Khiem Nguyen
1437,Timon Rabczuk
1438,Xiaoying Zhuang
1439,Frederik Harder
1440,Matthias Bauer
1441,Mijung Park
1442,Andrea Agazzi
1443,Jianfeng Lu
1444,Fredrik Bagge Carlson
1445,Rami Aly
1446,Shantanu Acharya
1447,Alexander Ossa
1448,Arne Köhn
1449,Chris Biemann
1450,Alexander Panchenko
1451,Arnaud Mary
1452,Yann Strozecki
1453,Sepehr Assadi
1454,MohammadHossein Bateni
1455,Vahab Mirrokni
1456,Spyros Boukoros
1457,Mathias Humbert
1458,Stefan Katzenbeisser
1459,Carmela Troncoso
1460,Sanjeev Kumar Karn
1461,Francine Chen
1462,Yan-Ying Chen
1463,Ulli Waltinger
1464,Hinrich Schütze
1465,Pierre Jacob
1466,David Picard
1467,Aymeric Histace
1468,Edouard Klein
1469,Marko Vasic
1470,David Soloveichik
1471,Sarfraz Khurshid
1472,Marcin Namysl
1473,Iuliu Konya
1474,Benjamin James Lansdell
1475,Prashanth Ravi Prakash
1476,Konrad Paul Kording
1477,Katja Tuma
1478,Danial Hosseini
1479,Kyriakos Malamas
1480,Riccardo Scandariato
1481,Shichen Cao
1482,Jingjing Li
1483,Kenric P. Nelson
1484,Mark A. Kon
1485,Oded Goldreich
1486,Dmitry Rabinovich
1487,Alfred M. Bruckstein
1488,Rudolf Rosa
1489,Anthony Chen
1490,John Harwell
1491,Maria Gini
1492,Tao Lin
1493,Sebastian U. Stich
1494,Kumar Kshitij Patel
1495,Martin Jaggi
1496,Tarcisio Mendes de Farias
1497,Christophe Dessimoz
1498,René Corbet
1499,Ulderico Fugacci
1500,Michael Kerber
1501,Claudia Landi
1502,Bei Wang
1503,Joseph Bullock
1504,Miguel Luengo-Oroz
1505,Yunsu Kim
1506,Hendrik Rosendahl
1507,Nick Rossenbach
1508,Jan Rosendahl
1509,Shahram Khadivi
1510,Hermann Ney
1511,Yanan Li
1512,Xuebin Ren
1513,Shusen Yang
1514,Xinyu Yang
1515,Yasuhito Tanaka
1516,Yingbo Gao
1517,Antonio Bevilacqua
1518,Kyle MacDonald
1519,Aamina Rangarej
1520,Venessa Widjaya
1521,Brian Caulfield
1522,Tahar Kechadi
1523,Theofilos Ioannidis
1524,George Garbis
1525,Kostis Kyzirakos
1526,Konstantina Bereta
1527,Manolis Koubarakis
1528,Alexander Immer
1529,Ehsan Abedi
1530,Maciej Korzepa
1531,Christian Arendt
1532,Janis Nötzel
1533,Holger Boche
1534,Yoshinari Fujinuma
1535,Jordan Boyd-Graber
1536,Michael J. Paul
1537,Di Wang
1538,Qi Wu
1539,Xuelong Sun
1540,Tian Liu
1541,Cheng Hu
1542,Qingbin Fu
1543,Shigang Yue
1544,Hanqing Wang
1545,Alva Kosasih
1546,Chao-Kai Wen
1547,Shi Jin
1548,Wibowo Hardjawana
1549,Xinlei Yi
1550,Xiuxian Li
1551,Lihua Xie
1552,Karl H. Johansson
1553,Geoff French
1554,Michal Mackiewicz
1555,Graham Finlayson
1556,Methun Kamruzzaman
1557,Ananth Kalyanaraman
1558,Bala Krishnamoorthy
1559,Stefan Hey
1560,Patrick Schnable
1561,Samira Abnar
1562,Lisa Beinborn
1563,Rochelle Choenni
1564,Willem Zuidema
1565,Kit Kuksenok
1566,Andriy Martyniv
1567,Alon Gonen
1568,Elad Hazan
1569,Shay Moran
1570,Matthew England
1571,Dorian Florescu
1572,Guillaume Ausset
1573,Stéphan Clémençon
1574,François Portier
1575,Hongyu Li
1576,Fan Zhu
1577,Junhua Qiu
1578,Valerio Di Carlo
1579,Federico Bianchi
1580,Matteo Palmonari
1581,Andrea Coladangelo
1582,Alex Grilo
1583,Stacey Jeffery
1584,Thomas Vidick
1585,Stephan Rasp
1586,Hauke Schulz
1587,Sandrine Bony
1588,Bjorn Stevens
1589,Eli Schwartz
1590,Leonid Karlinsky
1591,Rogerio Feris
1592,Raja Giryes
1593,Alex M. Bronstein
1594,Onur Çağirici
1595,Petr Hliněný
1596,Bodhayan Roy
1597,Mohammad Ibrahim Sarker
1598,Heechan Yang
1599,Hyongsuk Kim
1600,Aidan N. Gomez
1601,Ivan Zhang
1602,Yarin Gal
1603,Geoffrey E. Hinton
1604,Ping Zhou
1605,Di Wu
1606,Long Hu
1607,Mohammad Mehedi Hassan
1608,Atif Alamri
1609,Rui Fan
1610,Lujia Wang
1611,Ming Liu
1612,Ioannis Pitas
1613,Mohammad Ibraim Sarker
1614,Yali Nie
1615,Hong Yongki
1616,Florian Dubost
1617,Hieab Adams
1618,Pinar Yilmaz
1619,Gerda Bortsova
1620,Gijs van Tulder
1621,M. Arfan Ikram
1622,Wiro Niessen
1623,Meike Vernooij
1624,Marleen de Bruijne
1625,Chengjian Sun
1626,Chenyang Yang
1627,Simone Bonechi
1628,Paolo Andreini
1629,Monica Bianchini
1630,Franco Scarselli
1631,Kentaro Kanamori
1632,Satoshi Hara
1633,Masakazu Ishihata
1634,Hiroki Arimura
1635,Hamid Mirisaee
1636,Eric Gaussier
1637,Cedric Lagnier
1638,Agnes Guerraz
1639,Luka Nenadović
1640,Vladimir Prelovac
1641,Alexander Fabisch
1642,Christoph Petzoldt
1643,Marc Otto
1644,Frank Kirchner
1645,Quentin Bertrand
1646,Mathurin Massias
1647,Alexandre Gramfort
1648,Joseph Salmon
1649,Wolfgang Fuhl
1650,Gjergji Kasneci
1651,Wolfgang Rosenstiel
1652,Enkelejda Kasneci
1653,Dat Thanh Tran
1654,Mehmet Yamac
1655,Aysen Degerli
1656,Moncef Gabbouj
1657,Alexandros Iosifidis
1658,Sidi Lu
1659,Liangkai Liu
1660,Lanyu Xu
1661,Pierrick Coupé
1662,Boris Mansencal
1663,Michaël Clément
1664,Rémi Giraud
1665,Baudouin Denis de Senneville
1666,Vinh-Thong Ta
1667,Vincent Lepetit
1668,José V. Manjon
1669,Qibin Chen
1670,Yichang Zhang
1671,Hongxia Yang
1672,Jingren Zhou
1673,Jie Tang
1674,Wataru Kawai
1675,Yusuke Mukuta
1676,Tatsuya Harada
1677,Martin Aumüller
1678,Rasmus Pagh
1679,Francesco Silvestri
1680,Joaquim Campos
1681,Simon Meierhans
1682,Abdelaziz Djelouah
1683,Christopher Schroers
1684,Matteo Ceccarello
1685,Anne Driemel
1686,Vihari Piratla
1687,Sunita Sarawagi
1688,Soumen Chakrabarti
1689,Saied Asgari Taghanaki
1690,Kumar Abhishek
1691,Ghassan Hamarneh
1692,Louis Tiao
1693,Pantelis Elinas
1694,Harrison Nguyen
1695,Edwin V. Bonilla
1696,Tatsuaki Machida
1697,Mike Thelwall
1698,Egor Kraev
1699,Mark Harley
1700,Zhijian Zhang
1701,Haozheng Li
1702,Luo Zhang
1703,Tianyin Zheng
1704,Ting Zhang
1705,Xiong Hao
1706,Xiaoxin Chen
1707,Fangxu Xiao
1708,Wei Zhou
1709,Dmitry Kovalev
1710,Samuel Horvath
1711,Peter Richtarik
1712,Liqun Chen
1713,Guoyin Wang
1714,Chenyang Tao
1715,Pengyu Cheng
1716,Wenlin Wang
1717,Yizhe Zhang
1718,Brian Thompson
1719,Dave Cedel
1720,Jeremy Martin
1721,Peter Ryan
1722,Sarah Kern
1723,Mishal Assif P K
1724,Debasish Chatterjee
1725,Ravi Banavar
1726,Masashi Yoshikawa
1727,Hiroshi Noji
1728,Koji Mineshima
1729,Daisuke Bekki
1730,Chen Wu
1731,Xuancheng Ren
1732,Fuli Luo
1733,Sidra Malik
1734,Volkan Dedeoglu
1735,Salil S. Kanhere
1736,Yogesh Balaji
1737,Hamed Hassani
1738,Rama Chellappa
1739,Soheil Feizi
1740,Haoyu Wang
1741,Defu Lian
1742,Yong Ge
1743,Fei Gao
1744,Hyunsoo Yoon
1745,Teresa Wu
1746,Xianghua Chu
1747,Baharan Mirzasoleiman
1748,Jeff Bilmes
1749,Jure Leskovec
1750,Chengqing Li
1751,Yun Zhang
1752,Eric Yong Xie
1753,Sudipto Mukherjee
1754,Himanshu Asnani
1755,Sreeram Kannan
1756,Xinghua Yao
1757,Qiang Cheng
1758,Guo-Qiang Zhang
1759,Xiaofei Huang
1760,Alaina Martens
1761,Emily Zimmerman
1762,Sarah Ostadabbas
1763,Evan Hubinger
1764,Chris van Merwijk
1765,Vladimir Mikulik
1766,Joar Skalse
1767,Scott Garrabrant
1768,Junyoung Park
1769,Subin Yi
1770,Yongseok Choi
1771,Dong-Yeon Cho
1772,Jiwon Kim
1773,Jinho Choi
1774,Maofan Yin
1775,Dahlia Malkhi
1776,Michael K. Reiter
1777,Guy Golan Gueta
1778,Ittai Abraham
1779,Santiago Castro
1780,Devamanyu Hazarika
1781,Verónica Pérez-Rosas
1782,Roger Zimmermann
1783,Rada Mihalcea
1784,Soujanya Poria
1785,Xilun Chen
1786,Ahmed Hassan Awadallah
1787,Hany Hassan
1788,Wei Wang
1789,Claire Cardie
1790,Weichang Wu
1791,Junchi Yan
1792,Xiaokang Yang
1793,Hongyuan Zha
1794,Nilay Shrivastava
1795,Astitwa Saxena
1796,Yaman Kumar
1797,Rajiv Ratn Shah
1798,Debanjan Mahata
1799,Amanda Stent
1800,William Merrill
1801,Chris Piech
1802,Ali Malik
1803,Laura M Scott
1804,Robert T Chang
1805,Charles Lin
1806,Jun Yang
1807,Giancarlo Fortino
1808,Braden Hancock
1809,Hongrae Lee
1810,Cong Yu
1811,Antoine Bordes
1812,Pierre-Emmanuel Mazare
1813,Jason Weston
1814,Yingying Jiang
1815,Yong Cao
1816,Albert Y. Zomaya
1817,P. Gupta. S. Kanhere
1818,R. Jurdak
1819,Yanliang Zhu
1820,Deheng Qian
1821,Dongchun Ren
1822,Huaxia Xia
1823,Yu Lei
1824,Meng Liu
1825,Houpeng Chen
1826,Xi Li
1827,Qian Wang
1828,Zhitang Song
1829,Chenhong Zhou
1830,Changxing Ding
1831,Xinchao Wang
1832,Zhentai Lu
1833,Huijuan Xu
1834,Abir Das
1835,Kate Saenko
1836,Ningning Zhao
1837,Nuo Tong
1838,Dan Ruan
1839,Ke Sheng
1840,Huaishao Luo
1841,Tianrui Li
1842,Bing Liu
1843,Junbo Zhang
1844,Ofir Lindenbaum
1845,Moshe Salhov
1846,Arie Yeredor
1847,Amir Averbuch
1848,Hyunjoong Cho
1849,Jinhyeok Jang
1850,Chanhyeok Lee
1851,Seungjoon Yang
1852,Chengyuan Zhang
1853,Lei Zhu
1854,Shichao Zhang
1855,He Bai
1856,Yu Zhou
1857,Jiajun Zhang
1858,Chengqing Zong
1859,Qiang Wang
1860,Bei Li
1861,Tong Xiao
1862,Jingbo Zhu
1863,Changliang Li
1864,Derek F. Wong
1865,Lidia S. Chao
1866,Mathieu Carrière
1867,Frédéric Chazal
1868,Yuichi Ike
1869,Théo Lacombe
1870,Martin Royer
1871,Yuhei Umeda
1872,Jalaj Bhandari
1873,Daniel Russo
1874,Kwok Cheung
1875,Michael Huth
1876,Laurence Kirk
1877,Leif-Nissen Lundbæk
1878,Rodolphe Marques
1879,Jan Petsche
1880,Enkhbold Bataa
1881,Joshua Wu
1882,Richang Hong
1883,Xiaoyu Mo
1884,Xiangnan He
1885,Chaotao Chen
1886,Jinhua Peng
1887,Fan Wang
1888,Jun Xu
1889,Hua Wu
1890,Tongtong Xu
1891,Liushan Chen
1892,Yu Pei
1893,Tian Zhang
1894,Minxue Pan
1895,Carlo A. Furia
1896,Michael Perlmutter
1897,Guy Wolf
1898,Matthew Hirn
1899,Teng Wang
1900,Jun Zhao
1901,Mozhi Zhang
1902,Keyulu Xu
1903,Ken-ichi Kawarabayashi
1904,Stefanie Jegelka
1905,Baogang Hu
1906,Weiming Dong
1907,Afshin Rahimi
1908,Yuan Li
1909,Trevor Cohn
1910,Hai Ye
1911,Wenjie Li
1912,Lu Wang
1913,Feng Zhang
1914,Wendong Wang
1915,Jianwen Huang
1916,Yao Wang
1917,Jianjun Wang
1918,John Calvin Alumbaugh
1919,Joshua J. Daymude
1920,Erik D. Demaine
1921,Matthew J. Patitz
1922,Andrea W. Richa
1923,Shmuel Friedland
1924,Yash Chandak
1925,Georgios Theocharous
1926,Blossom Metevier
1927,Philip S. Thomas
1928,Chris Nota
1929,Shuai Li
1930,Huajun Guo
1931,Nicholas Hopper
1932,Anirudh Som
1933,Hongjun Choi
1934,Matthew Buman
1935,Pavan Turaga
1936,Hadi Ravanbakhsh
1937,Sriram Sankaranarayanan
1938,Maria-Florina Balcan
1939,Tuomas Sandholm
1940,Ellen Vitercik
1941,Melody Y. Guan
1942,Gregory Valiant
1943,Ting-Yao Hsu
1944,Chieh-Yang Huang
1945,Yen-Chia Hsu
1946,Ting-Hao 'Kenneth' Huang
1947,Scott Allen Burns
1948,Anjalie Field
1949,Yulia Tsvetkov
1950,Sanjeeb Dash
1951,Tian Gao
1952,Oktay Günlük
1953,Dakuo Wang
1954,Mo Yu
1955,Zahra Ashktorab
1956,Ming Tan
1957,Shany Barhom
1958,Vered Shwartz
1959,Alon Eirew
1960,Michael Bugert
1961,Nils Reimers
1962,Ido Dagan
1963,Steven Kearnes
1964,Li Li
1965,Patrick Riley
1966,Ming Tu
1967,Guangtao Wang
1968,Jing Huang
1969,Yun Tang
1970,Xiaodong He
1971,Bowen Zhou
1972,Keiller Nogueira
1973,Jocelyn Chanussot
1974,Mauro Dalla Mura
1975,William Robson Schwartz
1976,Jefersson A. dos Santos
1977,Jana Noskova
1978,Xintian Han
1979,Yuxuan Hu
1980,Luca Foschini
1981,Larry Chinitz
1982,Lior Jankelson
1983,Rajesh Ranganath
1984,Alexander R. Fabbri
1985,Tianwei She
1986,Dragomir R. Radev
1987,Ke Yang
1988,Vasilis Gkatzelis
1989,Julia Stoyanovich
1990,Silvere Gangloff
1991,Alonso Herrera
1992,Cristobal Rojas
1993,Mathieu Sablik
1994,Krzysztof Choromanski
1995,Aldo Pacchiano
1996,Jack Parker-Holder
1997,Yunhao Tang
1998,Louis Capitaine
1999,Robin Genuer
2000,Rodolphe Thiébaut
2001,Meenakshi Khosla
2002,Keith Jamison
2003,Amy Kuceyeski
2004,Mert R. Sabuncu
2005,Shikhar Vashishth
2006,Manik Bhandari
2007,Prateek Yadav
2008,Piyush Rai
2009,Chiranjib Bhattacharyya
2010,Partha Talukdar
2011,Grace Chu
2012,Brian Potetz
2013,Weijun Wang
2014,Andrew Howard
2015,Yang Song
2016,Fernando Brucher
2017,Thomas Leung
2018,Hartwig Adam
2019,Haim Kaplan
2020,Wolfgang Mulzer
2021,Liam Roditty
2022,Paul Seiferth
2023,Micha Sharir
2024,Alexander Cowtan
2025,Silas Dilkes
2026,Ross Duncan
2027,Will Simmons
2028,Seyon Sivarajah
2029,Maxwell Nye
2030,Luke Hewitt
2031,Joshua Tenenbaum
2032,Armando Solar-Lezama
2033,Alan Jeffrey
2034,James Riely
2035,David Sabbagh
2036,Pierre Ablin
2037,Gael Varoquaux
2038,Denis A. Engeman
2039,Dimitrios Alikaniotis
2040,Vipul Raheja
2041,Ruibo Tu
2042,Kun Zhang
2043,Bo Christer Bertilson
2044,Hedvig Kjellstöm
2045,Cheng Zhang
2046,Benjamin Baron
2047,Mirco Musolesi
2048,Fabio Ramos
2049,Rafael Carvalhaes Possas
2050,Dieter Fox
2051,Onur Çağırıcı
2052,Subir Kumar Ghosh
2053,Meet P. Vadera
2054,Benjamin M. Marlin
2055,Taehwan Kim
2056,Ruizhe Wang
2057,Hao Peng
2058,C. -C. Jay Kuo
2059,Jean Alaux
2060,Edouard Grave
2061,Marco Cuturi
2062,Armand Joulin
2063,Krishan Kumar Tiwari
2064,Vladica Sark
2065,Kunal Garg
2066,Dimitra Panagou
2067,Ignacio Francisco Ramírez Paulino
2068,Chaitanya Poolla
2069,Abraham K. Ishihara
2070,Lum Ramabaja
2071,Alexandre Kircher
2072,Laurent Bako
2073,Eric Blanco
2074,Mohamed Benallouch
2075,David Rügamer
2076,Sonja Greven
2077,Jakub Kuderski
2078,Jorge A. Navas
2079,Arie Gurfinkel
2080,Xu Chen
2081,Jie Song
2082,Otmar Hilliges
2083,Hongyin Luo
2084,Lan Jiang
2085,Yonatan Belinkov
2086,James Glass
2087,Vanessa Kosoy
2088,Alexander Appel
2089,Nicholas Rhinehart
2090,Rowan McAllister
2091,Sergey Levine
2092,Boris B. Velichkovsky
2093,Nikita Khromov
2094,Alexander Korotin
2095,Evgeny Burnaev
2096,Andrey Somov
2097,Yongjie Lin
2098,Robert Frank
2099,Samin Aref
2100,Zachary Neal
2101,Wachirawit Ponghiran
2102,Gopalakrishnan Srinivasan
2103,Kaushik Roy
2104,Mario Mastriani
2105,Michael Matheny
2106,Dong Xie
2107,Jeff M. Phillips
2108,Maximilian Werhahn
2109,You Xie
2110,Mengyu Chu
2111,Nils Thuerey
2112,Haim Dubossarsky
2113,Simon Hengchen
2114,Nina Tahmasebi
2115,Mostafa Haghir Chehreghani
2116,Tamara G. Kolda
2117,David Hong
2118,Woojeong Jin
2119,He Jiang
2120,Changlin Zhang
2121,Pedro Szekely
2122,Xiang Ren
2123,Samuel Läubli
2124,Chantal Amrhein
2125,Patrick Düggelin
2126,Beatriz Gonzalez
2127,Alena Zwahlen
2128,Martin Volk
2129,Rafael Gomes Mantovani
2130,André Luis Debiaso Rossi
2131,Edésio Alcobaça
2132,Joaquin Vanschoren
2133,André Carlos Ponce de Leon Ferreira de Carvalho
2134,Luyao Niu
2135,Andrew Clark
2136,Alhussein Fawzi
2137,Mateusz Malinowski
2138,Hamza Fawzi
2139,Omar Fawzi
2140,Tal Gariby
2141,Uri Erez
2142,Anastasios Kakkavas
2143,Mario H. Castañeda García
2144,Richard A. Stirling-Gallacher
2145,Josef A. Nossek
2146,Christopher Griffin
2147,Sarah Rajtmajer Anna Squicciarini Prasana Umar
2148,Gonzalo Seco-Granados
2149,Henk Wymeersch
2150,Neel Guha
2151,Virginia Smith
2152,Zachary M. Ziegler
2153,Alexander M. Rush
2154,Chris Dulhanty
2155,Alexander Wong
2156,Sandeep Madireddy
2157,Angel Yanguas-Gil
2158,Prasanna Balaprakash
2159,Cuong V. Nguyen
2160,Lam Si Tung Ho
2161,Huan Xu
2162,Vu Dinh
2163,Binh Nguyen
2164,Sarah Cannon
2165,Will Perkins
2166,Danijar Hafner
2167,Timothy Lillicrap
2168,Ian Fischer
2169,Ruben Villegas
2170,David Ha
2171,Honglak Lee
2172,James Davidson
2173,Nikolaos Gianniotis
2174,Gigi Felice Stark
2175,Gabriele Prato
2176,Mathieu Duchesneau
2177,Sarath Chandar
2178,Alain Tapp
2179,Andrés Santamaría-Galvis
2180,Russ Woodroofe
2181,Maxime Gasse
2182,Didier Chételat
2183,Nicola Ferroni
2184,Laurent Charlin
2185,Andrea Lodi
2186,Piotr A. Sokol
2187,Il Memming Park
2188,Viraj Shah
2189,Ameya Joshi
2190,Sambuddha Ghosal
2191,Balaji Pokuri
2192,Soumik Sarkar
2193,Baskar Ganapathysubramanian
2194,Chinmay Hegde
2195,Alex Irpan
2196,Kanishka Rao
2197,Konstantinos Bousmalis
2198,Chris Harris
2199,Julian Ibarz
2200,Brian Bullins
2201,Richard Peng
2202,Fredrik K. Gustafsson
2203,Martin Danelljan
2204,Thomas B. Schön
2205,Vincent Sitzmann
2206,Michael Zollhöfer
2207,Gordon Wetzstein
2208,Matthias Sperber
2209,Ngoc-Quan Pham
2210,Alex Waibel
2211,Tamal K. Dey
2212,Cheng Xin
2213,David Carlson
2214,Aristide Tossou
2215,Christos Dimitrakakis
2216,Jaroslaw Rzepecki
2217,Katja Hofmann
2218,Yasha Savelyev
2219,Chinnadhurai Sankar
2220,Sujith Ravi
2221,Zornitsa Kozareva
2222,William Chan
2223,Nikita Kitaev
2224,Kelvin Guu
2225,Mitchell Stern
2226,Sandeep Subramanian
2227,Christopher Pal
2228,Sarabjot Singh
2229,Cencheng Shen
2230,Li Chen
2231,Yuexiao Dong
2232,Carey Priebe
2233,George Onoufriou
2234,Ronald Bickerton
2235,Simon Pearson
2236,Georgios Leontidis
2237,Marco Bressan
2238,Stefano Leucci
2239,Alessandro Panconesi
2240,Neslihan Suzen
2241,Alexander Gorban
2242,Jeremy Levesley
2243,Evgeny Mirkes
2244,Mahdi Shamsi
2245,Mahmoud Ghandi
2246,Farokh Marvasti
2247,Lenny Khazan
2248,Noah Amsel
2249,Yiding Hao
2250,Simon Mendelsohn
2251,Akshay Agrawal
2252,Stephen Boyd
2253,Kawin Ethayarajh
2254,Graeme Hirst
2255,Chu Wang
2256,Marcello Pelillo
2257,Kaleem Siddiqi
2258,Jack Umenberger
2259,Mina Ferizbegovic
2260,Håkan Hjalmarsson
2261,Sanghyun Hong
2262,Tae-hoon Kim
2263,Tudor Dumitraş
2264,Jonghyun Choi
2265,Anjo Vahldiek-Oberwagner
2266,Eslam Elnikety
2267,Nuno O. Duarte
2268,Michael Sammler
2269,Peter Druschel
2270,Deepak Garg
2271,Hari Govind V K
2272,Yakir Vizel
2273,Vijay Ganesh
2274,Rahma Chaabouni
2275,Eugene Kharitonov
2276,Alessandro Lazaric
2277,Emmanuel Dupoux
2278,Marco Baroni
2279,Sanjeev Arora
2280,Nadav Cohen
2281,Yuping Luo
2282,M. Schmidt-Kraepelin
2283,S. Lins
2284,S. Thiebes
2285,A. Sunyaev
2286,Steffen Eger
2287,Andreas Rücklé
2288,Avinash Madasu
2289,Sivasankar E
2290,Ho-Chun Herbert Chang
2291,Feng Fu
2292,Shangzhe Wu
2293,Christian Rupprecht
2294,Andrea Vedaldi
2295,Yuanfu Luo
2296,Panpan Cai
2297,Albert Atserias
2298,Szymon Toruńczyk
2299,Sam Greydanus
2300,Misko Dzamba
2301,Jason Yosinski
2302,Han Yu
2303,Jinyan Liu
2304,Shuyu Shi
2305,Juan Fernández-Gracia
2306,Jukka-Pekka Onnela
2307,Chanyoung Park
2308,Xing Xie
2309,Hwanjo Yu
2310,Junkyung Kim
2311,Drew Linsley
2312,Kalpit Thakkar
2313,Thomas Serre
